item_id,title,creator,type,genre,publication_date,page_count,average_rating
1859,Extended contextually-based Graphic Interface,Tammy Hill,book,sci-fi,2022-04-19,856,4.23
1860,Persevering high-level groupware,Kari Lloyd,book,sci-fi,2020-12-13,774,4.71
1864,Business-focused multi-tasking approach,Raymond Sawyer,book,romance,2024-07-10,995,3.93
1866,Automated motivating website,Aaron Jennings,book,non-fiction,2021-08-04,871,4.89
1869,Cross-group next generation time-frame,Margaret Erickson,book,thriller,2020-07-08,226,4.33
1875,Enterprise-wide secondary orchestration,Katherine Taylor,book,fiction,2021-08-27,191,3.68
1877,Optional 3rdgeneration initiative,Bethany Garcia,book,sci-fi,2022-10-31,690,4.47
1878,Adaptive regional info-mediaries,Todd Bishop,book,romance,2020-01-19,294,4.69
1881,Public-key logistical projection,Dr. Julie Miller,book,fiction,2023-04-14,651,4.7
1882,Visionary object-oriented help-desk,Julie Johnson,book,mystery,2024-06-03,957,3.44
1885,Assimilated national portal,Benjamin Duncan,book,thriller,2024-09-05,226,3.55
1887,Cloned fresh-thinking functionalities,Arthur Reed,book,sci-fi,2024-08-07,160,4.96
1888,Switchable demand-driven customer loyalty,Lauren Cunningham,book,thriller,2021-06-21,315,4.7
1893,Organized leadingedge initiative,John Vaughn,book,sci-fi,2020-12-12,173,4.06
1894,Visionary homogeneous parallelism,Brian Mendoza,book,non-fiction,2024-01-12,817,4.71
1895,Cross-group context-sensitive middleware,Susan Hogan,book,mystery,2024-07-10,870,4.58
1897,Expanded bottom-line matrix,Richard Hunt,book,sci-fi,2023-08-30,812,3.96
1899,Expanded background website,Dorothy Brown,book,romance,2022-06-29,204,4.36
1901,Persevering 3rdgeneration ability,Christine Taylor,book,fiction,2021-11-09,464,4.95
1902,Operative impactful attitude,David Hernandez,book,fiction,2021-09-24,627,4.3
1904,Streamlined exuding emulation,Louis Brown,book,non-fiction,2024-12-15,506,3.98
1907,Inverse 6thgeneration circuit,Dennis Blanchard,book,thriller,2024-03-12,491,3.55
1909,Distributed client-driven solution,Rachel Little,book,thriller,2022-04-22,621,3.45
1911,User-centric stable frame,Christopher Porter,book,non-fiction,2021-10-25,493,3.97
1913,Programmable coherent support,Judith Miller,book,romance,2024-01-02,289,3.81
1918,Assimilated full-range algorithm,Karen Thomas,book,mystery,2024-05-26,225,3.08
1921,Up-sized multi-tasking concept,Anthony French,book,non-fiction,2020-09-29,533,4.95
1924,Operative national intranet,Janet Cook,book,thriller,2020-08-17,420,4.05
1927,Quality-focused high-level pricing structure,Michael Mckinney,book,non-fiction,2023-04-20,237,4.2
1928,Cross-platform mission-critical methodology,Samantha Howard,book,mystery,2023-09-13,231,4.46
1929,Re-engineered dedicated capacity,Brittany Riley,book,mystery,2021-01-19,366,3.76
1932,Seamless bi-directional encryption,Sarah Wallace,book,mystery,2021-02-01,748,4.39
1933,Enterprise-wide upward-trending protocol,Benjamin Smith,book,romance,2021-06-18,773,4.3
1936,De-engineered fresh-thinking interface,Lydia Howard,book,fiction,2021-10-30,800,4.1
1937,Digitized optimal support,Greg Tanner,book,fiction,2024-08-18,471,4.82
1939,Business-focused dedicated contingency,Justin Dalton,book,non-fiction,2020-01-11,487,4.9
1941,Object-based fresh-thinking access,Jennifer Vasquez,book,sci-fi,2022-10-26,197,4.06
1943,Re-engineered impactful knowledge user,Anita Reyes,book,non-fiction,2024-12-02,425,4.89
1944,Persevering regional firmware,Jean Lane,book,thriller,2022-09-08,794,4.94
1946,Profound global Graphical User Interface,Christina Mills,book,thriller,2024-12-09,625,4.43
1948,Pre-emptive zero administration neural-net,Dorothy Brown,book,thriller,2022-03-28,479,4.42
1949,Cross-platform static Graphical User Interface,Michael Williams,book,sci-fi,2023-10-10,823,3.92
1950,Fundamental asymmetric toolset,Mrs. Bethany Phillips,book,sci-fi,2021-10-13,614,3.57
1955,Configurable motivating contingency,Brian Kim DDS,book,sci-fi,2021-12-11,927,4.75
1957,Face-to-face zero-defect adapter,Cassandra Vasquez,book,romance,2020-12-12,801,5.0
1959,Distributed non-volatile moderator,Barbara Hunt,book,thriller,2022-08-01,107,4.43
1962,Synergized composite productivity,Alexandra Ho,book,non-fiction,2023-02-16,790,4.86
1965,Grass-roots actuating initiative,Katelyn Kim,book,fiction,2021-06-09,446,4.83
1966,Programmable intangible leverage,Elizabeth Ferguson,book,fiction,2022-04-19,397,3.6
1967,Devolved uniform framework,Nathaniel Gilbert,book,fiction,2019-12-16,855,4.26
1968,Function-based tertiary open architecture,Scott Lopez,book,mystery,2023-04-19,758,4.03
1970,Cloned analyzing system engine,Alexander Clark,book,romance,2022-01-03,571,3.66
1971,Digitized mission-critical complexity,Michael Rodriguez,book,mystery,2023-10-12,839,3.37
1972,Fully-configurable hybrid toolset,Nicolas James,book,sci-fi,2020-10-02,603,3.4
1974,Monitored asynchronous definition,Stephen Young,book,thriller,2024-10-10,356,3.45
1975,Grass-roots client-driven initiative,Michael Mckinney,book,mystery,2020-07-28,538,4.78
1977,Organic client-server service-desk,Jamie James,book,mystery,2021-05-02,865,3.87
1978,Inverse 24/7 productivity,Gloria Mckinney,book,thriller,2020-07-17,303,3.22
1979,Integrated multi-tasking benchmark,Becky Wilson,book,sci-fi,2023-10-25,531,4.49
1982,Persevering coherent archive,Kimberly Norton,book,thriller,2024-05-11,230,3.65
1985,Persistent interactive paradigm,James Nelson,book,non-fiction,2020-10-18,259,3.69
1986,Triple-buffered system-worthy utilization,Angela Gilmore,book,non-fiction,2022-05-24,153,4.36
1987,Implemented directional model,Michael Keller,book,romance,2020-06-21,855,3.02
1988,Upgradable real-time policy,Gina Wallace,book,sci-fi,2024-04-13,184,4.52
1989,Front-line static methodology,Scott Stephens,book,thriller,2024-02-21,623,3.37
1990,Optional intangible approach,Eddie Sanders,book,mystery,2023-02-23,817,3.49
1993,Synchronized eco-centric help-desk,Brenda Gallegos,book,non-fiction,2020-05-15,510,3.08
1995,Reduced modular definition,Robert Mclean,book,fiction,2022-11-29,489,3.81
1996,Synchronized encompassing benchmark,Vanessa Harris,book,non-fiction,2024-12-11,327,3.67
1997,Triple-buffered mobile open architecture,Laura Robertson,book,sci-fi,2022-12-28,759,3.1
1998,Re-contextualized homogeneous portal,James Gardner,book,mystery,2022-07-21,459,4.42
1999,Synchronized homogeneous analyzer,Monica Allen,book,fiction,2022-12-19,286,3.08
2000,Reverse-engineered secondary attitude,Sara Schwartz,book,mystery,2022-11-01,317,3.57
2001,Decentralized well-modulated encoding,Tracy Wells,book,fiction,2021-10-05,541,3.37
2005,Re-engineered multi-state alliance,Nicholas Fitzgerald,book,mystery,2024-08-28,315,4.17
2006,Self-enabling value-added time-frame,Kelly Hayes,book,non-fiction,2022-02-11,744,4.49
2007,Assimilated didactic open system,Patricia Schwartz,book,thriller,2020-11-10,937,3.38
2010,Function-based heuristic software,Wayne Weaver,book,non-fiction,2021-09-04,144,3.26
2011,Fully-configurable even-keeled knowledge user,Teresa Jones,book,mystery,2023-11-16,998,4.52
2015,User-centric impactful system engine,James Stevens,book,non-fiction,2021-09-12,396,3.09
2017,Seamless national support,Angela Gilmore,book,romance,2023-12-26,991,4.03
2018,Focused foreground function,Haley May,book,romance,2020-06-18,493,4.12
2019,Up-sized background productivity,Tracy Wells,book,mystery,2021-12-26,311,3.37
2020,Secured modular productivity,Michael Hendricks,book,romance,2020-11-20,813,3.02
2023,Multi-lateral web-enabled complexity,Louis Brown,book,non-fiction,2024-10-02,329,3.09
2024,Inverse 3rdgeneration budgetary management,Kathryn Cain,book,thriller,2020-11-26,251,4.88
2025,Integrated motivating standardization,Becky Wilson,book,mystery,2023-03-03,994,4.58
2027,Object-based regional standardization,Michael Stewart,book,thriller,2020-05-02,719,4.94
2028,Cross-group background structure,John Ramirez,book,thriller,2022-12-12,662,3.53
2029,Switchable impactful firmware,Annette Lane,book,romance,2020-09-07,401,3.65
2030,Mandatory national help-desk,Julie Johnson,book,fiction,2021-12-09,943,3.71
2035,Grass-roots 4thgeneration methodology,Alexis Tucker,book,thriller,2021-01-29,927,4.72
2036,Team-oriented directional encryption,Karen Thomas,book,non-fiction,2024-05-01,847,4.45
2037,Organic secondary workforce,Steven Medina,book,sci-fi,2021-01-13,195,3.99
2038,Advanced explicit encryption,Julie Johnson,book,non-fiction,2024-10-12,293,4.14
2040,Reactive non-volatile core,Anna Evans,book,sci-fi,2022-01-07,803,4.22
2041,Programmable optimal initiative,Jason Ramos,book,sci-fi,2023-02-03,351,3.91
2044,Front-line foreground moratorium,Lauren Cunningham,book,fiction,2021-09-28,881,4.66
2047,De-engineered bandwidth-monitored toolset,Carlos Clarke,book,mystery,2024-11-19,973,4.41
2048,Triple-buffered methodical monitoring,Stephanie Knight,book,romance,2021-07-10,554,4.63
2049,Robust discrete success,Stephanie Knight,book,non-fiction,2021-09-12,349,3.11
2051,Face-to-face maximized flexibility,Anthony French,book,mystery,2022-10-30,205,4.02
2053,Reverse-engineered intermediate architecture,Randy Griffin,book,mystery,2024-09-21,771,3.57
2056,Triple-buffered client-server architecture,Marco Davis,book,mystery,2023-05-15,465,3.15
2057,Cloned uniform focus group,Sharon Young,book,fiction,2022-10-21,144,4.21
2058,Upgradable 4thgeneration structure,Connor Dominguez,book,mystery,2022-12-12,714,3.36
2059,Optional tertiary task-force,Hannah Martin,book,thriller,2024-09-02,803,3.6
2063,Open-source client-server throughput,Karen Thomas,book,thriller,2022-08-27,915,4.57
2064,Synergized optimizing functionalities,Evan Hobbs,book,fiction,2024-04-09,691,3.85
2066,Reverse-engineered bottom-line time-frame,Cynthia Shaw,book,mystery,2024-11-04,426,3.99
2067,Seamless asymmetric moderator,Mike Freeman,book,sci-fi,2022-01-09,716,4.59
2068,Diverse upward-trending core,Sean Hatfield,book,thriller,2021-03-14,351,3.77
2072,Open-architected object-oriented standardization,Sheila Wilkins,book,non-fiction,2024-09-13,971,3.03
2074,Devolved global contingency,Michael Barker,book,non-fiction,2020-06-08,401,3.92
2076,Function-based modular array,Brittany Young,book,non-fiction,2020-11-17,220,4.92
2078,Stand-alone scalable artificial intelligence,Susan Murphy,book,thriller,2021-08-27,208,4.33
2079,Versatile bandwidth-monitored moderator,Christopher Nelson,book,romance,2021-03-30,991,3.32
2080,Robust analyzing open architecture,Susan Cunningham,book,fiction,2020-04-02,350,3.15
2082,Progressive 24/7 ability,Jamie James,book,thriller,2021-08-04,640,4.4
2083,Integrated 4thgeneration website,Nicole Acosta,book,thriller,2024-06-25,445,3.89
2086,Public-key didactic hardware,Sarah Martin,book,sci-fi,2020-06-10,796,4.9
2087,Synergized coherent policy,Teresa Jones,book,mystery,2021-10-29,685,4.0
2090,Organic 4thgeneration process improvement,John Vaughn,book,non-fiction,2020-02-24,942,4.49
2092,Implemented bi-directional hardware,Rachel Little,book,sci-fi,2023-05-16,947,3.76
2093,Reverse-engineered multi-state concept,Benjamin Smith,book,thriller,2024-06-16,534,3.39
2094,Proactive content-based portal,Phillip Salazar,book,mystery,2020-09-24,717,4.56
2095,Seamless global knowledgebase,Michele Edwards,book,mystery,2024-08-07,266,4.08
2096,Reactive human-resource toolset,Aaron Young,book,fiction,2022-03-13,874,4.82
2097,Customizable static neural-net,Alexander Garrett,book,thriller,2020-04-13,133,3.48
2098,Fully-configurable high-level circuit,Brenda Copeland,book,romance,2021-02-25,145,4.13
2100,Multi-channeled analyzing matrices,Joshua Brown,book,mystery,2024-01-05,507,4.0
2101,Switchable tertiary system engine,John Vaughn,book,thriller,2024-02-25,464,4.95
2105,Stand-alone dedicated forecast,Michael White,book,fiction,2021-07-23,740,3.19
2109,Inverse next generation matrices,Melissa Jensen,book,mystery,2023-01-02,738,4.71
2110,Integrated modular toolset,Ryan Mcmahon,book,thriller,2023-10-24,892,4.37
2111,Visionary systemic standardization,Dominique Hamilton,book,romance,2020-03-25,176,4.92
2114,Stand-alone foreground support,Amber Butler,book,mystery,2020-03-12,265,3.14
2117,Synergized intermediate support,Ryan Alvarez,book,non-fiction,2022-07-01,226,4.94
2118,Enhanced multimedia hub,James Gardner,book,mystery,2023-05-13,510,3.82
2121,Universal demand-driven methodology,Michael Nixon,book,mystery,2020-12-27,998,4.75
2123,Multi-tiered demand-driven solution,Jennifer Vasquez,book,romance,2020-07-15,108,3.31
2124,Implemented 24hour encoding,Angela May MD,book,non-fiction,2023-04-04,683,3.8
2125,Managed context-sensitive info-mediaries,Joshua Richardson,book,sci-fi,2024-02-03,785,3.19
2126,Multi-layered impactful analyzer,Rachel Little,book,romance,2020-09-25,937,3.93
2127,Right-sized dynamic process improvement,Erin Watkins,book,fiction,2023-04-20,506,4.54
2128,Optimized systemic orchestration,Timothy Andrews,book,fiction,2023-07-05,424,3.68
2130,Streamlined user-facing flexibility,Bruce Roman,book,non-fiction,2022-01-01,581,3.29
2131,Advanced intangible installation,Erika Daugherty,book,fiction,2021-11-04,715,4.55
2132,Ergonomic zero-defect matrix,Justin Page,book,mystery,2021-03-23,908,3.86
2133,Advanced responsive solution,Susan Murphy,book,non-fiction,2021-12-07,988,3.05
2135,Team-oriented directional archive,Pamela Beard,book,mystery,2023-02-22,514,3.16
2139,Team-oriented hybrid forecast,Jonathan York,book,sci-fi,2022-08-21,586,4.07
2143,Automated methodical matrices,Tiffany Anderson,book,thriller,2020-07-02,860,4.65
2145,Virtual system-worthy workforce,Rebecca Patel,book,fiction,2020-04-17,911,4.94
2146,Optional reciprocal hub,Heather Maldonado,book,thriller,2022-02-23,103,4.98
2149,Visionary demand-driven success,Brian Mendoza,book,romance,2021-07-18,892,3.33
2150,Re-contextualized 24/7 collaboration,Susan Torres,book,non-fiction,2021-08-30,295,4.94
2155,Organic 4thgeneration intranet,Kari Lloyd,book,mystery,2020-04-20,281,4.11
2156,Fully-configurable real-time moderator,Mark Clark,book,sci-fi,2021-05-24,391,4.69
2161,Digitized bi-directional software,Kim James,book,romance,2021-02-14,695,4.61
2163,Networked zero administration open system,Joanna Kelly,book,fiction,2020-07-21,300,4.71
2166,Phased object-oriented project,Richard Gutierrez,book,romance,2021-11-20,390,3.54
2168,User-friendly disintermediate software,Henry Gray,book,sci-fi,2022-05-30,133,3.03
2169,Function-based grid-enabled productivity,Katelyn Kim,book,romance,2022-03-26,939,4.48
2170,Distributed logistical monitoring,Michael Carr,book,romance,2024-05-09,540,3.48
2172,Enhanced human-resource extranet,Ashley Schaefer,book,romance,2024-05-14,539,3.26
2175,Triple-buffered needs-based emulation,Louis Brown,book,thriller,2024-11-23,690,4.57
2177,Open-architected intangible instruction set,Virginia Todd,book,fiction,2022-04-05,126,3.87
2181,Universal content-based open system,Michele Edwards,book,thriller,2020-12-05,327,3.59
2188,Reactive cohesive protocol,Stephanie Mahoney,book,sci-fi,2021-11-17,740,3.15
2192,Synergized non-volatile throughput,Michael Stewart,book,sci-fi,2020-09-25,728,4.2
2193,Open-architected object-oriented toolset,Mark Benjamin,book,thriller,2023-12-18,360,4.85
2194,Distributed incremental functionalities,Charlotte Mason,book,romance,2022-04-20,123,4.04
2196,Intuitive reciprocal task-force,Cynthia Bates,book,non-fiction,2023-01-07,325,3.17
2199,Business-focused full-range array,Breanna Lopez,book,sci-fi,2021-07-10,546,4.03
2200,Multi-channeled dedicated synergy,Lee Stewart,book,mystery,2020-09-16,277,3.4
2205,Decentralized national process improvement,Michelle Krause,book,romance,2022-01-02,461,3.75
2209,Balanced client-driven implementation,Breanna Lopez,book,mystery,2022-04-27,539,4.58
2210,Polarized composite throughput,Stephanie Mahoney,book,non-fiction,2020-01-21,772,3.74
2211,Team-oriented high-level intranet,Bethany Garcia,book,fiction,2022-11-18,109,3.64
2212,Enterprise-wide local adapter,Timothy Andrews,book,non-fiction,2024-10-22,576,4.13
2213,Synchronized non-volatile hardware,Andre Terrell,book,romance,2024-05-20,167,3.77
2217,Exclusive scalable Graphic Interface,Justin Stone,book,fiction,2021-06-02,921,3.99
2218,Configurable heuristic portal,Adrian Dean,book,sci-fi,2024-11-15,222,3.25
2219,Proactive 3rdgeneration process improvement,Cynthia Bates,book,romance,2024-05-30,492,3.47
2220,Operative composite hierarchy,Amy Pena,book,thriller,2024-03-19,902,4.71
2224,Fundamental local Internet solution,David Walker,book,mystery,2021-08-23,424,4.51
2225,Future-proofed value-added task-force,Michael Anderson,book,mystery,2023-03-29,605,4.22
2226,Switchable attitude-oriented groupware,Brian Mendoza,book,sci-fi,2022-09-18,605,4.7
2228,Ameliorated exuding implementation,Richard Gutierrez,book,fiction,2020-12-14,945,3.02
2229,Phased homogeneous info-mediaries,Robert Garza,book,thriller,2020-02-19,841,3.87
2230,Synergistic encompassing standardization,Taylor Andersen,book,thriller,2021-10-31,931,3.74
2233,Up-sized empowering neural-net,Robert Chang,book,sci-fi,2020-12-02,376,4.4
2238,Enhanced holistic architecture,Virginia Todd,book,mystery,2020-09-22,884,3.59
2239,Front-line zero-defect array,Anthony Parker,book,non-fiction,2024-04-10,775,4.29
2241,Mandatory regional archive,Michael Smith,book,thriller,2020-09-26,321,3.94
2242,Self-enabling logistical product,Steven Carrillo,book,fiction,2024-04-28,448,3.42
